episodes,time_step,history_queue_length,send_fail,calculated_reward
132,100,8,5,-40.26538461538462
132,150,18,2,-12.545
132,200,16,1,-8.561764705882354
132,250,15,1,-8.915625
132,300,20,0,-2.8199999999999994
132,350,16,0,-2.8656249999999996
132,400,11,2,-17.8
132,450,14,3,-20.008823529411764
132,500,13,1,-9.821428571428571
132,550,17,3,-17.3975
132,600,12,2,-16.742857142857144
132,650,14,4,-24.405555555555555
132,700,15,2,-14.276470588235293
132,750,18,0,-2.838888888888889
132,800,10,3,-25.29615384615385
132,850,15,0,-2.8800000000000003
132,900,20,0,-2.8249999999999997
132,950,11,1,-10.9625
132,1000,20,1,-7.449999999999999
132,1050,15,0,-2.856666666666667
132,1100,15,2,-14.273529411764706
132,1150,10,2,-19.054166666666667
132,1200,13,2,-15.773333333333333
132,1250,11,4,-28.766666666666666
132,1300,12,1,-10.373076923076923
132,1350,17,0,-2.835294117647059
132,1400,15,1,-8.934375
132,1450,15,3,-19.038888888888888
132,1500,19,0,-2.8236842105263156
132,1550,15,2,-14.282352941176471
132,1600,16,1,-8.561764705882354
132,1650,16,2,-13.644444444444444
132,1700,11,2,-17.815384615384616
132,1750,15,0,-2.8800000000000003
132,1800,17,0,-2.847058823529412
132,1850,12,3,-22.296666666666667
132,1900,12,3,-22.276666666666664
132,1950,16,1,-8.56764705882353
132,2000,17,0,-2.8294117647058825
133,50,19,2,-12.069047619047618
133,100,11,3,-23.667857142857144
133,150,13,0,-2.876923076923077
133,200,13,2,-15.82
133,250,15,2,-14.285294117647059
133,300,16,3,-18.181578947368422
133,350,16,0,-2.8531250000000004
133,400,14,1,-9.34
133,450,14,3,-20.00294117647059
133,500,17,0,-2.8235294117647056
133,550,17,1,-8.247222222222222
133,600,13,0,-2.869230769230769
133,650,16,0,-2.871875
133,700,10,3,-25.299999999999997
133,750,11,0,-2.9045454545454548
133,800,11,3,-23.682142857142857
133,850,15,1,-8.91875
133,900,14,1,-9.35
133,950,16,0,-2.8531250000000004
133,1000,17,1,-8.230555555555556
133,1050,15,6,-30.576190476190476
133,1100,15,0,-2.8633333333333337
133,1150,17,4,-21.335714285714285
133,1200,16,0,-2.8562499999999997
133,1250,18,2,-12.5425
133,1300,15,3,-19.00277777777778
133,1350,18,2,-12.58
133,1400,16,1,-8.541176470588235
133,1450,18,0,-2.8444444444444437
133,1500,16,0,-2.8468750000000003
133,1550,20,1,-7.4523809523809526
133,1600,13,1,-9.807142857142859
133,1650,12,2,-16.767857142857142
133,1700,20,0,-2.825
133,1750,14,1,-9.33
133,1800,16,0,-2.865625
133,1850,19,0,-2.828947368421052
133,1900,14,0,-2.864285714285714
133,1950,19,0,-2.828947368421052
133,2000,13,3,-21.078125
134,50,21,0,-2.814285714285714
134,100,14,2,-14.99375
134,150,14,1,-9.323333333333332
134,200,12,1,-10.350000000000001
134,250,17,2,-13.047368421052632
134,300,17,3,-17.415
134,350,17,0,-2.835294117647059
134,400,15,3,-19.047222222222224
134,450,17,1,-8.241666666666667
134,500,12,1,-10.307692307692308
134,550,11,1,-10.933333333333335
134,600,20,1,-7.488095238095238
134,650,16,1,-8.564705882352941
134,700,17,0,-2.8382352941176467
134,750,16,0,-2.8687500000000004
134,800,16,1,-8.544117647058824
134,850,16,1,-8.564705882352941
134,900,19,0,-2.8236842105263156
134,950,16,1,-8.56764705882353
134,1000,15,0,-2.866666666666667
134,1050,16,2,-13.633333333333333
134,1100,9,4,-32.73846153846154
134,1150,20,2,-11.645454545454545
134,1200,10,2,-19.099999999999998
134,1250,14,3,-19.99411764705882
134,1300,16,1,-8.549999999999999
134,1350,15,2,-14.26764705882353
134,1400,14,1,-9.333333333333334
134,1450,14,1,-9.346666666666666
134,1500,11,3,-23.67142857142857
134,1550,16,1,-8.573529411764707
134,1600,9,2,-20.55909090909091
134,1650,14,3,-19.99411764705882
134,1700,20,0,-2.8299999999999996
134,1750,12,1,-10.36153846153846
134,1800,17,1,-8.230555555555556
134,1850,16,0,-2.8468750000000003
134,1900,13,1,-9.785714285714286
134,1950,16,3,-18.192105263157895
134,2000,13,1,-9.814285714285715
135,50,15,0,-2.8666666666666663
135,100,19,0,-2.831578947368421
135,150,10,1,-11.731818181818182
135,200,14,1,-9.326666666666666
135,250,15,3,-19.049999999999997
135,300,16,0,-2.8343750000000005
135,350,15,0,-2.876666666666667
135,400,18,0,-2.8416666666666663
135,450,21,0,-2.8261904761904764
135,500,23,0,-2.808695652173913
135,550,15,0,-2.8666666666666667
135,600,20,0,-2.8225000000000002
135,650,14,1,-9.333333333333334
135,700,16,2,-13.644444444444444
135,750,13,2,-15.803333333333335
135,800,18,0,-2.838888888888889
135,850,15,0,-2.8699999999999997
135,900,13,3,-21.0625
135,950,12,1,-10.338461538461539
135,1000,16,1,-8.549999999999999
135,1050,17,2,-13.063157894736841
135,1100,14,1,-9.313333333333333
135,1150,12,4,-27.175
135,1200,15,0,-2.86
135,1250,10,2,-19.083333333333332
135,1300,17,1,-8.222222222222221
135,1350,15,1,-8.915625
135,1400,21,0,-2.83095238095238
135,1450,23,0,-2.8021739130434784
135,1500,12,0,-2.8833333333333333
135,1550,19,1,-7.69
135,1600,8,2,-22.330000000000002
135,1650,18,1,-7.963157894736841
135,1700,19,1,-7.6825
135,1750,15,0,-2.87
135,1800,18,0,-2.8388888888888895
135,1850,15,1,-8.925
135,1900,16,5,-25.961904761904766
135,1950,17,1,-8.233333333333333
135,2000,17,0,-2.8647058823529408
136,50,10,1,-11.70909090909091
136,100,10,4,-30.678571428571427
136,150,14,1,-9.326666666666666
136,200,18,0,-2.8472222222222223
136,250,19,1,-7.69
136,300,11,3,-23.664285714285715
136,350,7,5,-43.37083333333334
136,400,14,1,-9.34
136,450,18,1,-7.939473684210526
136,500,18,0,-2.833333333333333
136,550,15,2,-14.285294117647059
136,600,15,2,-14.273529411764706
136,650,13,3,-21.08125
136,700,14,3,-19.99411764705882
136,750,11,3,-23.685714285714287
136,800,16,0,-2.8468750000000003
136,850,14,0,-2.878571428571429
136,900,15,2,-14.282352941176471
136,950,15,0,-2.8766666666666665
136,1000,11,1,-10.987499999999999
136,1050,7,7,-51.425000000000004
136,1100,17,4,-21.33095238095238
136,1150,16,0,-2.85625
136,1200,20,0,-2.8274999999999997
136,1250,16,1,-8.547058823529412
136,1300,18,0,-2.838888888888889
136,1350,17,1,-8.230555555555556
136,1400,15,0,-2.8599999999999994
136,1450,12,2,-16.75
136,1500,11,3,-23.682142857142857
136,1550,20,0,-2.8449999999999998
136,1600,19,0,-2.826315789473684
136,1650,20,0,-2.8275
136,1700,14,1,-9.35
136,1750,17,0,-2.847058823529412
136,1800,19,0,-2.815789473684211
136,1850,12,2,-16.746428571428574
136,1900,13,2,-15.796666666666665
136,1950,18,2,-12.5475
136,2000,15,0,-2.8633333333333337
137,50,15,1,-8.925
137,100,17,2,-13.057894736842105
137,150,16,0,-2.859375
137,200,9,3,-27.195833333333336
137,250,20,0,-2.8299999999999996
137,300,17,0,-2.844117647058823
137,350,12,2,-16.728571428571428
137,400,15,2,-14.255882352941176
137,450,14,3,-20.01764705882353
137,500,21,0,-2.8142857142857136
137,550,16,1,-8.538235294117648
137,600,10,2,-19.087500000000002
137,650,21,1,-7.229545454545455
137,700,13,2,-15.83
137,750,18,0,-2.8416666666666663
137,800,18,0,-2.836111111111111
137,850,15,2,-14.244117647058824
137,900,21,2,-11.273913043478261
137,950,13,3,-21.053125
137,1000,14,0,-2.8678571428571433
137,1050,11,4,-28.80666666666667
137,1100,15,2,-14.279411764705882
137,1150,16,1,-8.555882352941175
137,1200,14,2,-14.96875
137,1250,13,3,-21.0875
137,1300,10,3,-25.299999999999997
137,1350,14,1,-9.346666666666666
137,1400,15,1,-8.934375
137,1450,15,1,-8.9125
137,1500,12,2,-16.75357142857143
137,1550,15,1,-8.934375
137,1600,10,2,-19.020833333333332
137,1650,11,2,-17.81923076923077
137,1700,8,1,-13.722222222222221
137,1750,14,2,-15.003125
137,1800,13,2,-15.823333333333334
137,1850,8,4,-35.28333333333333
137,1900,17,1,-8.241666666666667
137,1950,16,0,-2.859375
137,2000,19,0,-2.828947368421053
138,50,19,1,-7.6825
138,100,17,0,-2.844117647058823
138,150,15,1,-8.925
138,200,17,1,-8.241666666666667
138,250,11,1,-10.970833333333333
138,300,12,1,-10.353846153846156
138,350,19,2,-12.085714285714285
138,400,14,1,-9.32
138,450,19,0,-2.828947368421053
138,500,13,0,-2.892307692307692
138,550,17,0,-2.8323529411764707
138,600,15,0,-2.8733333333333335
138,650,16,1,-8.561764705882354
138,700,16,1,-8.56764705882353
138,750,8,4,-35.229166666666664
138,800,18,1,-7.934210526315789
138,850,18,0,-2.8222222222222224
138,900,19,1,-7.69
138,950,19,0,-2.828947368421052
138,1000,17,1,-8.238888888888889
138,1050,17,2,-13.039473684210526
138,1100,17,0,-2.841176470588235
138,1150,14,2,-14.996875
138,1200,15,2,-14.258823529411766
138,1250,16,0,-2.8781249999999994
138,1300,16,0,-2.8562499999999997
138,1350,21,0,-2.816666666666667
138,1400,21,1,-7.2340909090909085
138,1450,19,0,-2.8263157894736843
138,1500,16,3,-18.189473684210526
138,1550,17,0,-2.838235294117647
138,1600,12,2,-16.764285714285712
138,1650,16,1,-8.549999999999999
138,1700,21,0,-2.821428571428571
138,1750,12,1,-10.342307692307694
138,1800,20,0,-2.825
138,1850,18,0,-2.8361111111111104
138,1900,16,3,-18.18421052631579
138,1950,14,1,-9.330000000000002
138,2000,10,3,-25.307692307692307
139,50,18,0,-2.8361111111111104
139,100,12,4,-27.15625
139,150,9,4,-32.74230769230769
139,200,13,0,-2.8884615384615384
139,250,13,1,-9.828571428571427
139,300,18,0,-2.8277777777777775
139,350,11,4,-28.796666666666667
139,400,13,1,-9.803571428571429
139,450,16,2,-13.636111111111111
139,500,21,0,-2.8238095238095235
139,550,22,0,-2.815909090909091
139,600,17,2,-13.049999999999999
139,650,18,0,-2.844444444444444
139,700,11,5,-33.2125
139,750,17,3,-17.419999999999998
139,800,18,0,-2.841666666666667
139,850,15,1,-8.9125
139,900,12,3,-22.290000000000003
139,950,9,1,-12.65
139,1000,13,2,-15.816666666666666
139,1050,14,2,-14.984375
139,1100,16,1,-8.58235294117647
139,1150,16,0,-2.840625
139,1200,13,5,-29.83888888888889
139,1250,17,0,-2.8588235294117648
139,1300,16,2,-13.613888888888889
139,1350,14,3,-19.99705882352941
139,1400,14,0,-2.8535714285714286
139,1450,14,3,-20.02058823529412
139,1500,16,3,-18.176315789473687
139,1550,15,1,-8.925
139,1600,15,0,-2.8699999999999997
139,1650,11,3,-23.678571428571427
139,1700,15,6,-30.597619047619045
139,1750,12,1,-10.350000000000001
139,1800,14,2,-14.96875
139,1850,13,1,-9.814285714285715
139,1900,13,2,-15.826666666666666
139,1950,20,1,-7.442857142857142
139,2000,13,0,-2.896153846153846
140,50,23,0,-2.810869565217391
140,100,16,0,-2.85625
140,150,14,2,-14.9875
140,200,13,1,-9.825000000000001
140,250,21,1,-7.236363636363635
140,300,14,0,-2.878571428571429
140,350,19,0,-2.831578947368421
140,400,15,2,-14.264705882352942
140,450,12,0,-2.8541666666666674
140,500,15,2,-14.311764705882354
140,550,16,1,-8.555882352941175
140,600,17,0,-2.8529411764705883
140,650,17,1,-8.241666666666667
140,700,16,1,-8.564705882352941
140,750,17,0,-2.838235294117647
140,800,15,3,-19.022222222222222
140,850,19,0,-2.8263157894736834
140,900,14,1,-9.333333333333334
140,950,13,8,-39.85476190476191
140,1000,9,3,-27.195833333333336
140,1050,17,1,-8.225000000000001
140,1100,17,1,-8.222222222222221
140,1150,18,0,-2.841666666666667
140,1200,24,0,-2.8041666666666667
140,1250,12,5,-31.441176470588236
140,1300,8,5,-40.24230769230769
140,1350,13,2,-15.81
140,1400,18,0,-2.844444444444445
140,1450,18,0,-2.7999999999999994
140,1500,12,1,-10.353846153846153
140,1550,14,0,-2.882142857142857
140,1600,13,3,-21.090625
140,1650,15,1,-8.903125
140,1700,18,0,-2.836111111111111
140,1750,8,1,-13.772222222222222
140,1800,15,2,-14.279411764705882
140,1850,15,1,-8.91875
140,1900,14,2,-14.99375
140,1950,20,0,-2.8224999999999993
140,2000,15,2,-14.258823529411764
141,50,16,0,-2.85
141,100,14,2,-15.003125
141,150,20,1,-7.438095238095237
141,200,11,2,-17.81923076923077
141,250,17,3,-17.405
141,300,18,0,-2.8305555555555557
141,350,16,0,-2.865625
141,400,18,0,-2.8388888888888886
141,450,15,3,-19.008333333333333
141,500,18,1,-7.934210526315789
141,550,17,1,-8.230555555555556
141,600,13,2,-15.796666666666665
141,650,16,2,-13.649999999999999
141,700,18,0,-2.838888888888888
141,750,15,2,-14.276470588235293
141,800,16,0,-2.8531249999999995
141,850,16,0,-2.8531250000000004
141,900,19,1,-7.6825
141,950,18,2,-12.53
141,1000,14,2,-15.0125
141,1050,14,1,-9.333333333333334
141,1100,12,1,-10.373076923076923
141,1150,12,1,-10.323076923076922
141,1200,15,2,-14.305882352941175
141,1250,12,0,-2.9
141,1300,17,3,-17.395000000000003
141,1350,19,0,-2.831578947368421
141,1400,17,0,-2.844117647058824
141,1450,14,3,-19.991176470588236
141,1500,17,1,-8.230555555555556
141,1550,13,3,-21.059375
141,1600,18,0,-2.838888888888889
141,1650,15,3,-19.033333333333335
141,1700,14,2,-14.971875
141,1750,12,3,-22.276666666666664
141,1800,16,0,-2.8562499999999997
141,1850,13,2,-15.833333333333334
141,1900,20,1,-7.449999999999999
141,1950,20,1,-7.449999999999999
141,2000,14,0,-2.8785714285714286
142,50,17,0,-2.8499999999999996
142,100,15,2,-14.270588235294117
142,150,14,0,-2.85
142,200,15,1,-8.95
142,250,12,3,-22.290000000000003
142,300,19,1,-7.6850000000000005
142,350,16,0,-2.8437499999999996
142,400,11,0,-2.9000000000000004
142,450,20,3,-15.506521739130434
142,500,11,1,-11.0
142,550,18,3,-16.704761904761906
142,600,15,1,-8.928125
142,650,14,2,-14.971875
142,700,17,1,-8.22777777777778
142,750,12,5,-31.44411764705882
142,800,11,1,-11.012500000000001
142,850,13,3,-21.065625
142,900,11,1,-10.966666666666667
142,950,18,0,-2.855555555555556
142,1000,15,0,-2.8633333333333337
142,1050,20,0,-2.8225000000000002
142,1100,21,0,-2.8238095238095235
142,1150,20,1,-7.435714285714285
142,1200,13,0,-2.880769230769231
142,1250,13,2,-15.806666666666667
142,1300,18,2,-12.555
142,1350,17,0,-2.849999999999999
142,1400,21,3,-14.954166666666666
142,1450,14,0,-2.878571428571429
142,1500,16,2,-13.644444444444444
142,1550,22,0,-2.8090909090909086
142,1600,21,0,-2.8238095238095235
142,1650,17,2,-13.055263157894737
142,1700,17,0,-2.8352941176470594
142,1750,17,0,-2.847058823529412
142,1800,17,2,-13.06578947368421
142,1850,14,0,-2.882142857142857
142,1900,17,2,-13.055263157894736
142,1950,17,0,-2.8529411764705883
142,2000,10,3,-25.273076923076925
143,50,16,0,-2.85625
143,100,14,2,-14.959375
143,150,12,1,-10.353846153846153
143,200,20,0,-2.83
143,250,21,2,-11.258695652173913
143,300,19,1,-7.6775
143,350,16,0,-2.853125
143,400,14,2,-15.00625
143,450,17,0,-2.8352941176470585
143,500,16,0,-2.86875
143,550,12,1,-10.323076923076922
143,600,11,3,-23.717857142857145
143,650,15,2,-14.270588235294117
143,700,10,3,-25.28076923076923
143,750,15,2,-14.302941176470588
143,800,14,2,-15.015625
143,850,18,0,-2.8305555555555557
143,900,19,1,-7.6825
143,950,11,2,-17.815384615384616
143,1000,12,3,-22.31
143,1050,13,0,-2.896153846153846
143,1100,23,1,-6.854166666666667
143,1150,20,0,-2.8225000000000002
143,1200,13,1,-9.803571428571429
143,1250,16,1,-8.564705882352943
143,1300,13,2,-15.806666666666668
143,1350,19,0,-2.831578947368421
143,1400,19,0,-2.818421052631579
143,1450,16,2,-13.633333333333333
143,1500,12,1,-10.353846153846156
143,1550,18,0,-2.844444444444444
143,1600,11,2,-17.815384615384616
143,1650,17,0,-2.855882352941176
143,1700,14,1,-9.323333333333332
143,1750,19,1,-7.682499999999999
143,1800,13,1,-9.817857142857145
143,1850,20,0,-2.8075
143,1900,15,2,-14.294117647058824
143,1950,18,1,-7.95
143,2000,22,0,-2.811363636363636
144,50,13,0,-2.8730769230769226
144,100,13,3,-21.059375
144,150,15,1,-8.9375
144,200,14,3,-19.99705882352941
144,250,18,0,-2.8444444444444446
144,300,20,0,-2.8274999999999997
144,350,17,0,-2.8441176470588236
144,400,16,1,-8.564705882352941
144,450,14,4,-24.424999999999997
144,500,21,0,-2.8214285714285716
144,550,20,0,-2.8274999999999997
144,600,22,0,-2.815909090909091
144,650,11,1,-11.008333333333333
144,700,20,1,-7.433333333333333
144,750,18,0,-2.847222222222222
144,800,14,0,-2.8714285714285714
144,850,17,0,-2.8647058823529408
144,900,15,1,-8.909375
144,950,22,0,-2.8227272727272728
144,1000,17,1,-8.241666666666667
144,1050,13,1,-9.792857142857143
144,1100,14,2,-15.0
144,1150,15,3,-19.047222222222224
144,1200,21,0,-2.821428571428571
144,1250,19,0,-2.831578947368421
144,1300,12,1,-10.338461538461539
144,1350,12,4,-27.14375
144,1400,13,1,-9.764285714285714
144,1450,16,0,-2.853125
144,1500,17,1,-8.238888888888889
144,1550,10,3,-25.299999999999997
144,1600,14,1,-9.346666666666666
144,1650,15,2,-14.264705882352942
144,1700,14,2,-15.0
144,1750,15,0,-2.836666666666667
144,1800,15,0,-2.8766666666666665
144,1850,12,3,-22.313333333333333
144,1900,19,1,-7.6775
144,1950,3,5,-63.6625
144,2000,16,3,-18.16842105263158
145,50,19,0,-2.8342105263157897
145,100,11,2,-17.81923076923077
145,150,10,5,-35.22
145,200,16,1,-8.547058823529412
145,250,17,0,-2.864705882352941
145,300,14,1,-9.343333333333332
145,350,10,0,-2.8850000000000007
145,400,12,1,-10.423076923076923
145,450,21,3,-14.958333333333334
145,500,18,0,-2.8388888888888895
145,550,15,3,-19.041666666666668
145,600,10,0,-2.9450000000000003
145,650,16,3,-18.16578947368421
145,700,16,4,-22.2575
145,750,15,1,-8.9125
145,800,13,3,-21.065625
145,850,13,3,-21.078125
145,900,19,0,-2.8289473684210527
145,950,20,0,-2.83
145,1000,14,2,-15.009375
145,1050,15,1,-8.9125
145,1100,15,1,-8.921875
145,1150,23,0,-2.8086956521739133
145,1200,14,1,-9.32
145,1250,16,0,-2.8406249999999997
145,1300,14,3,-20.01764705882353
145,1350,8,3,-29.41818181818182
145,1400,15,2,-14.282352941176471
145,1450,11,4,-28.753333333333334
145,1500,13,1,-9.839285714285714
145,1550,19,0,-2.842105263157895
145,1600,18,0,-2.841666666666667
145,1650,16,2,-13.619444444444445
145,1700,13,1,-9.796428571428573
145,1750,18,0,-2.838888888888889
145,1800,19,0,-2.8342105263157893
145,1850,18,0,-2.833333333333333
145,1900,13,2,-15.813333333333333
145,1950,14,0,-2.8714285714285714
145,2000,14,0,-2.867857142857143
146,50,17,1,-8.230555555555554
146,100,11,2,-17.792307692307695
146,150,15,3,-19.041666666666668
146,200,13,1,-9.810714285714285
146,250,15,0,-2.873333333333334
146,300,13,2,-15.8
146,350,20,0,-2.8225
146,400,17,1,-8.23611111111111
146,450,12,1,-10.346153846153847
146,500,11,3,-23.675
146,550,12,2,-16.728571428571428
146,600,15,5,-27.1375
146,650,19,0,-2.8315789473684205
146,700,17,0,-2.8470588235294114
146,750,17,0,-2.8470588235294123
146,800,18,0,-2.8416666666666663
146,850,9,4,-32.78846153846154
146,900,15,0,-2.86
146,950,14,2,-14.996875000000001
146,1000,14,0,-2.8857142857142857
146,1050,15,0,-2.86
146,1100,11,3,-23.682142857142857
146,1150,16,2,-13.608333333333333
146,1200,14,2,-15.0
146,1250,18,0,-2.841666666666667
146,1300,14,0,-2.8785714285714286
146,1350,11,3,-23.707142857142856
146,1400,21,2,-11.26304347826087
146,1450,17,1,-8.238888888888889
146,1500,19,1,-7.6875
146,1550,18,0,-2.822222222222222
146,1600,24,3,-13.607407407407406
146,1650,17,0,-2.8499999999999996
146,1700,16,0,-2.8531250000000004
146,1750,20,0,-2.8274999999999997
146,1800,16,0,-2.85625
146,1850,17,2,-13.057894736842105
146,1900,12,0,-2.883333333333334
146,1950,10,3,-25.31153846153846
146,2000,18,0,-2.838888888888889
